Age,0.02,0.05,0.25,0.5,0.75,0.95,0.98
0,39.02950197,40.73790095,44.79216307,47.61023813,50.4283132,54.48257532,56.1909743
0.1,46.99875753,48.56201041,52.27182116,54.85047169,57.42912223,61.13893298,62.70218586
0.2,50.75960418,52.24294265,55.76310571,58.20993412,60.65676253,64.17692559,65.66026406
0.3,53.74136091,55.15958228,58.52521362,60.86462865,63.20404369,66.56967503,67.98789639
0.4,56.32352644,57.68672474,60.92177891,63.17043112,65.41908333,68.65413749,70.0173358
0.5,58.70572627,60.02400401,63.15245558,65.32700945,67.50156332,70.63001489,71.94829262
0.6,60.8912001,62.17395222,65.2180967,67.33404959,69.45000248,72.49414696,73.77689908
0.7,62.83288646,64.08771785,67.06560268,69.13549917,71.20539567,74.18328049,75.43811189
0.8,64.50724584,65.74007616,68.66574946,70.69935427,72.73295908,75.65863238,76.8914627
0.9,65.90340541,67.11863152,70.00252763,72.00709356,74.0116595,76.89555561,78.11078172
1,67.03713289,68.23805508,71.08800605,73.06897708,75.0499481,77.89989907,79.10082126
1.1,67.93019061,69.11935537,71.94140439,73.90298105,75.86455771,78.68660673,79.87577149
1.2,68.66168896,69.84217651,72.64363332,74.59089656,76.5381598,79.33961661,80.52010416
1.3,69.3163115,70.49210757,73.28243087,75.22195533,77.16147978,79.95180308,81.12759916
1.4,69.95579039,71.13191884,73.92303091,75.86310362,77.80317634,80.5942884,81.77041685
1.5,70.63499816,71.81736809,74.62329204,76.57366034,78.52402864,81.32995259,82.51232252
1.6,71.39151967,72.58638444,75.42196034,77.3929394,79.36391846,82.19949435,83.39435913
1.7,72.23719654,73.45036297,76.32937119,78.3305396,80.33170801,83.21071623,84.42388266
1.8,73.14673857,74.38317691,77.31741251,79.3569689,81.39652528,84.33076089,85.56719923
1.9,74.06436204,75.32809406,78.32710124,80.41167967,82.4962581,85.49526529,86.7589973
2,74.93890383,76.23301956,79.30413142,81.43882906,83.57352669,86.64463855,87.93875428
2.1,75.7481735,77.07514719,80.22423544,82.41313365,84.60203186,87.75112012,89.07809381
2.2,76.48813516,77.84998143,81.08182706,83.32824905,85.57467103,88.80651666,90.16836293
2.3,77.16019735,78.55856471,81.87707981,84.18374484,86.49040987,89.80892497,91.20729234
2.4,77.77336177,79.20969047,82.61829295,84.98757677,87.35686059,90.76546307,92.20179177
2.5,78.34272262,79.8182573,83.31990091,85.75385665,88.18781238,91.68945599,93.16499068
2.6,78.88158117,80.39725541,83.99415561,86.49432321,88.9944908,92.591391,94.10706524
2.7,79.40188423,80.95833452,84.65200183,87.21943122,89.78686061,93.48052792,95.03697821
2.8,79.91206689,81.50946566,85.30030925,87.93528486,90.57026046,94.36110405,95.95850282
2.9,80.41741634,82.05532324,85.94229809,88.64409353,91.34588898,95.23286383,96.87077073
3,80.92113986,82.59847381,86.57901441,89.34584641,92.11267842,96.09321902,97.77055297
3.1,81.42403276,83.13904476,87.20900048,90.037984,92.86696752,96.93692324,98.65193524
3.2,81.92586702,83.67636803,87.83054398,90.71806809,93.60559221,97.75976815,99.51026916
3.3,82.42732302,84.21085347,88.44341272,91.38542024,94.32742777,98.55998702,100.3435175
3.4,82.92899174,84.7429245,89.04763255,92.03978996,95.03194736,99.33665542,101.1505882
3.5,83.42885757,85.27050137,89.6409715,92.67883943,95.71670736,100.0871775,101.9288213
3.6,83.92129661,85.78786919,90.21749867,93.29648765,96.37547664,100.8051061,102.6716787
3.7,84.40238446,86.29099432,90.77292125,93.88826164,97.00360202,101.485529,103.3741388
3.8,84.87090299,86.77863962,91.30595697,94.45284776,97.59973854,102.1270559,104.0347925
3.9,85.32736356,87.25140644,91.81742072,94.99120934,98.16499796,102.7310122,104.6550551
4,85.77471704,87.71247148,92.31102514,95.50743155,98.70383795,103.3023916,105.2401461
4.1,86.21757914,88.16674321,92.7923735,96.00760058,99.22282767,103.848458,105.797622
4.2,86.66354215,88.62199782,93.26967833,96.5002323,99.73078626,104.3784668,106.3369224
4.3,87.12179953,89.08756393,93.75258905,96.99519907,100.2378091,104.9028342,106.8685986
4.4,87.59832145,89.56974704,94.24820692,97.50015531,100.7521037,105.4305636,107.4019892
4.5,88.09526522,90.07109997,94.76002338,98.01924484,101.2784663,105.9673897,107.9432245
4.6,88.61321746,90.59250931,95.28963688,98.55456098,101.8194851,106.5166126,108.4959045
4.7,89.151255,91.13318975,95.83658927,99.10587294,102.3751566,107.0785561,109.0604909
4.8,89.70683021,91.69057335,96.39826446,99.67053116,102.9427979,107.650489,109.6342321
4.9,90.27537071,92.26008962,96.97009636,100.2439726,103.5178489,108.2278556,110.2125745
5,90.85185768,92.83686402,97.54755285,100.8219032,104.0962536,108.8069425,110.7919488
5.1,91.43263012,93.41739249,98.12750234,101.4014503,104.6753982,109.3855081,111.3702704
5.2,92.01710903,94.00130661,98.71007615,101.9830925,105.2561088,109.9648783,111.9490759
5.3,92.60695706,94.59046307,99.2975914,102.5694669,105.8413424,110.5484708,112.5319768
5.4,93.20327516,95.18603939,99.89140741,103.1620593,106.4327113,111.1380793,113.1208435
5.5,93.80618058,95.78816037,100.4916668,103.7610247,107.0303827,111.7338891,113.7158689
5.6,94.41343946,96.39462182,101.0962358,104.3642784,107.632321,112.333935,114.3151173
5.7,95.02206891,97.00239959,101.7019924,104.9686301,108.2352678,112.9348607,114.9151913
5.8,95.62601929,97.60546135,102.3029454,105.5681173,108.8332891,113.5307732,115.5102152
5.9,96.2194853,98.1981243,102.8937026,106.1575498,109.421397,114.1169753,116.0956143
